Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al P  
      1.38270      0.71721      0.00000      0.00000
      1.39270      0.46683      0.00000      0.00000
      1.40270      0.37830      0.00000      0.00000
      1.41270      0.60402      0.00000      0.00000
      1.42270      0.95282      0.00000      0.00000
      1.43270      1.27077      0.00000      0.00000
      1.44270      1.45322      0.00000      0.00000
      1.45270      1.36448      0.00000      0.00000
      1.46270      1.06414      0.00000      0.00000
      1.47270      0.84438      0.00000      0.00000
      1.48270      0.88470      0.00000      0.00000
      1.49270      0.85982      0.00000      0.00000
      1.50270      0.78609      0.00000      0.00000
      1.51270      1.14032      0.00000      0.00000
      1.52270      1.53227      0.00000      0.00000
      1.53270      1.38567      0.00000      0.00000
      1.54270      1.17456      0.00000      0.00000
      1.55270      1.53258      0.00000      0.00000
      1.56270      1.93411      0.00000      0.00000
      1.57270      2.02884      0.00000      0.00000
      1.58270      1.93520      0.00000      0.00000
      1.59270      1.55848      0.00000      0.00000
      1.60270      1.39543      0.00000      0.00000
      1.61270      1.69996      0.00000      0.00000
      1.62270      1.97088      0.00000      0.00000
      1.63270      1.95102      0.00000      0.00000
      1.64270      2.20867      0.00000      0.00000
      1.65270      2.35380      0.00000      0.00000
      1.66270      1.92556      0.00000      0.00000
      1.67270      1.58921      0.00000      0.00000
      1.68270      1.98388      0.00000      0.00000
      1.69270      3.04166      0.00000      0.00000
      1.70270      3.78996      0.00000      0.00000
      1.71270      3.84138      0.00000      0.00000
      1.72270      3.93503      0.00000      0.00000
      1.73270      4.11095      0.00000      0.00000
      1.74270      3.81312      0.00000      0.00000
      1.75270      3.37038      0.00000      0.00000
      1.76270      3.52662      0.00000      0.00000
      1.77270      3.92973      0.00000      0.00000
      1.78270      3.89073      0.00000      0.00000
      1.79270      3.99937      0.00000      0.00000
      1.80270      4.15704      0.00000      0.00000
      1.81270      3.83749      0.00000      0.00000
      1.82270      3.28380      0.00000      0.00000
      1.83270      3.17059      0.00000      0.00000
      1.84270      3.68704      0.00000      0.00000
      1.85270      4.33346      0.00000      0.00000
      1.86270      4.17270      0.00000      0.00000
      1.87270      3.58430      0.00000      0.00000
      1.88270      3.90594      0.00000      0.00000
      1.89270      4.80479      0.00000      0.00000
      1.90270      4.68469      0.00000      0.00000
      1.91270      4.28040      0.00000      0.00000
      1.92270      4.61799      0.00000      0.00000
      1.93270      4.92103      0.00000      0.00000
      1.94270      4.73407      0.00000      0.00000
      1.95270      4.64953      0.00000      0.00000
      1.96270      4.78104      0.00000      0.00000
      1.97270      4.44345      0.00000      0.00000
      1.98270      4.00314      0.00000      0.00000
      1.99270      3.26547      0.00000      0.00000
      2.00270      2.17114      0.00000      0.00000
      2.01270      2.05600      0.00000      0.00000
      2.02270      3.02880      0.00000      0.00000
      2.03270      3.70904      0.00000      0.00000
      2.04270      3.38632      0.00000      0.00000
      2.05270      3.19328      0.00000      0.00000
      2.06270      3.15380      0.00000      0.00000
      2.07270      2.47249      0.00000      0.00000
      2.08270      1.84707      0.00000      0.00000
      2.09270      1.53856      0.00000      0.00000
      2.10270      1.67252      0.00000      0.00000
      2.11270      2.13765      0.00000      0.00000
      2.12270      2.29347      0.00000      0.00000
      2.13270      2.05186      0.00000      0.00000
      2.14270      1.93986      0.00000      0.00000
      2.15270      2.24629      0.00000      0.00000
      2.16270      2.24296      0.00000      0.00000
      2.17270      2.01802      0.00000      0.00000
      2.18270      2.22667      0.00000      0.00000
      2.19270      2.46499      0.00000      0.00000
      2.20270      2.21290      0.00000      0.00000
      2.21270      1.77908      0.00000      0.00000
      2.22270      1.48101      0.00000      0.00000
      2.23270      1.48870      0.00000      0.00000
      2.24270      1.80055      0.00000      0.00000
      2.25270      1.80447      0.00000      0.00000
      2.26270      1.39255      0.00000      0.00000
      2.27270      1.11540      0.00000      0.00000
      2.28270      1.23290      0.00000      0.00000
      2.29270      1.64981      0.00000      0.00000
      2.30270      1.92771      0.00000      0.00000
      2.31270      2.02293      0.00000      0.00000
      2.32270      2.30295      0.00000      0.00000
      2.33270      2.60804      0.00000      0.00000
      2.34270      2.49677      0.00000      0.00000
      2.35270      2.32593      0.00000      0.00000
      2.36270      2.01278      0.00000      0.00000
      2.37270      1.47188      0.00000      0.00000
      2.38270      1.27932      0.00000      0.00000
      2.39270      1.62616      0.00000      0.00000
      2.40270      1.95162      0.00000      0.00000
      2.41270      2.11306      0.00000      0.00000
      2.42270      2.24317      0.00000      0.00000
      2.43270      2.12622      0.00000      0.00000
      2.44270      1.75915      0.00000      0.00000
      2.45270      1.34808      0.00000      0.00000
      2.46270      1.56965      0.00000      0.00000
      2.47270      2.02827      0.00000      0.00000
      2.48270      1.96058      0.00000      0.00000
      2.49270      1.61437      0.00000      0.00000
      2.50270      1.61987      0.00000      0.00000
      2.51270      1.78678      0.00000      0.00000
      2.52270      1.69037      0.00000      0.00000
      2.53270      1.43423      0.00000      0.00000
      2.54270      1.45742      0.00000      0.00000
      2.55270      1.86868      0.00000      0.00000
      2.56270      2.18151      0.00000      0.00000
      2.57270      2.10250      0.00000      0.00000
      2.58270      2.12383      0.00000      0.00000
      2.59270      2.29392      0.00000      0.00000
      2.60270      2.09361      0.00000      0.00000
      2.61270      1.79792      0.00000      0.00000
      2.62270      1.95135      0.00000      0.00000
      2.63270      2.24420      0.00000      0.00000
      2.64270      2.54795      0.00000      0.00000
      2.65270      2.72907      0.00000      0.00000
      2.66270      2.64080      0.00000      0.00000
      2.67270      2.48072      0.00000      0.00000
      2.68270      2.26208      0.00000      0.00000
      2.69270      2.11977      0.00000      0.00000
      2.70270      2.19526      0.00000      0.00000
      2.71270      2.36664      0.00000      0.00000
      2.72270      2.38612      0.00000      0.00000
      2.73270      2.44392      0.00000      0.00000
      2.74270      2.69116      0.00000      0.00000
      2.75270      2.61207      0.00000      0.00000
      2.76270      2.54468      0.00000      0.00000
      2.77270      2.98115      0.00000      0.00000
      2.78270      3.32689      0.00000      0.00000
      2.79270      3.04652      0.00000      0.00000
      2.80270      2.63286      0.00000      0.00000
      2.81270      2.69840      0.00000      0.00000
      2.82270      3.03714      0.00000      0.00000
      2.83270      3.03770      0.00000      0.00000
      2.84270      2.96670      0.00000      0.00000
      2.85270      3.06749      0.00000      0.00000
      2.86270      2.68483      0.00000      0.00000
      2.87270      2.34675      0.00000      0.00000
      2.88270      2.30018      0.00000      0.00000
      2.89270      2.09902      0.00000      0.00000
      2.90270      2.02365      0.00000      0.00000
      2.91270      1.96218      0.00000      0.00000
      2.92270      1.53231      0.00000      0.00000
      2.93270      1.20001      0.00000      0.00000
      2.94270      1.16866      0.00000      0.00000
      2.95270      1.42117      0.00000      0.00000
      2.96270      1.65472      0.00000      0.00000
      2.97270      1.44719      0.00000      0.00000
      2.98270      1.02589      0.00000      0.00000
      2.99270      0.82257      0.00000      0.00000
      3.00270      0.94911      0.00000      0.00000
      3.01270      1.02092      0.00000      0.00000
      3.02270      1.11768      0.00000      0.00000
      3.03270      1.12433      0.00000      0.00000
      3.04270      0.93811      0.00000      0.00000
      3.05270      0.80882      0.00000      0.00000
      3.06270      0.56827      0.00000      0.00000
      3.07270      0.32895      0.00000      0.00000
      3.08270      0.41711      0.00000      0.00000
      3.09270      0.63068      0.00000      0.00000
      3.10270      0.70781      0.00000      0.00000
      3.11270      0.64316      0.00000      0.00000
      3.12270      0.61273      0.00000      0.00000
      3.13270      0.69659      0.00000      0.00000
      3.14270      0.87669      0.00000      0.00000
      3.15270      0.85760      0.00000      0.00000
      3.16270      0.54766      0.00000      0.00000
      3.17270      0.42314      0.00000      0.00000
      3.18270      0.40736      0.00000      0.00000
      3.19270      0.32514      0.00000      0.00000
      3.20270      0.25625      0.00000      0.00000
      3.21270      0.23647      0.00000      0.00000
      3.22270      0.33961      0.00000      0.00000
      3.23270      0.44439      0.00000      0.00000
      3.24270      0.36233      0.00000      0.00000
      3.25270      0.26045      0.00000      0.00000
      3.26270      0.37183      0.00000      0.00000
      3.27270      0.55505      0.00000      0.00000
      3.28270      0.69301      0.00000      0.00000
      3.29270      0.66985      0.00000      0.00000
      3.30270      0.71141      0.00000      0.00000
      3.31270      0.74748      0.00000      0.00000
      3.32270      0.55800      0.00000      0.00000
      3.33270      0.44323      0.00000      0.00000
      3.34270      0.62059      0.00000      0.00000
      3.35270      0.69962      0.00000      0.00000
      3.36270      0.53952      0.00000      0.00000
      3.37270      0.49321      0.00000      0.00000
      3.38270      0.49288      0.00000      0.00000
      3.39270      0.42836      0.00000      0.00000
      3.40270      0.38399      0.00000      0.00000
      3.41270      0.44520      0.00000      0.00000
      3.42270      0.61532      0.00000      0.00000
      3.43270      0.75664      0.00000      0.00000
      3.44270      0.70672      0.00000      0.00000
      3.45270      0.54544      0.00000      0.00000
      3.46270      0.61865      0.00000      0.00000
      3.47270      0.73540      0.00000      0.00000
      3.48270      0.50695      0.00000      0.00000
      3.49270      0.22912      0.00000      0.00000
      3.50270      0.35192      0.00000      0.00000
      3.51270      0.74192      0.00000      0.00000
      3.52270      0.79099      0.00000      0.00000
      3.53270      0.51219      0.00000      0.00000
      3.54270      0.38302      0.00000      0.00000
      3.55270      0.30160      0.00000      0.00000
      3.56270      0.26300      0.00000      0.00000
      3.57270      0.36070      0.00000      0.00000
      3.58270      0.55837      0.00000      0.00000
      3.59270      0.65056      0.00000      0.00000
      3.60270      0.51591      0.00000      0.00000
      3.61270      0.56318      0.00000      0.00000
      3.62270      0.77823      0.00000      0.00000
      3.63270      0.70503      0.00000      0.00000
      3.64270      0.43722      0.00000      0.00000
      3.65270      0.28275      0.00000      0.00000
      3.66270      0.33829      0.00000      0.00000
      3.67270      0.49748      0.00000      0.00000
      3.68270      0.56350      0.00000      0.00000
      3.69270      0.50196      0.00000      0.00000
      3.70270      0.52071      0.00000      0.00000
      3.71270      0.64940      0.00000      0.00000
      3.72270      0.64896      0.00000      0.00000
      3.73270      0.56309      0.00000      0.00000
      3.74270      0.56937      0.00000      0.00000
      3.75270      0.55007      0.00000      0.00000
      3.76270      0.54351      0.00000      0.00000
      3.77270      0.68817      0.00000      0.00000
      3.78270      0.85833      0.00000      0.00000
      3.79270      0.85112      0.00000      0.00000
      3.80270      0.85143      0.00000      0.00000
      3.81270      1.01913      0.00000      0.00000
      3.82270      1.11614      0.00000      0.00000
      3.83270      0.88708      0.00000      0.00000
      3.84270      0.47301      0.00000      0.00000
      3.85270      0.28937      0.00000      0.00000
      3.86270      0.55307      0.00000      0.00000
      3.87270      0.92265      0.00000      0.00000
      3.88270      0.87483      0.00000      0.00000
      3.89270      0.68211      0.00000      0.00000
      3.90270      0.66409      0.00000      0.00000
      3.91270      0.66420      0.00000      0.00000
      3.92270      0.61983      0.00000      0.00000
      3.93270      0.55584      0.00000      0.00000
      3.94270      0.61515      0.00000      0.00000
      3.95270      0.85707      0.00000      0.00000
      3.96270      0.92876      0.00000      0.00000
      3.97270      0.90892      0.00000      0.00000
      3.98270      0.94779      0.00000      0.00000
      3.99270      0.86714      0.00000      0.00000
      4.00270      0.71727      0.00000      0.00000
      4.01270      0.68237      0.00000      0.00000
      4.02270      0.74976      0.00000      0.00000
      4.03270      0.65086      0.00000      0.00000
      4.04270      0.54873      0.00000      0.00000
      4.05270      0.66727      0.00000      0.00000
      4.06270      0.85928      0.00000      0.00000
      4.07270      1.18041      0.00000      0.00000
      4.08270      1.58008      0.00000      0.00000
      4.09270      1.52149      0.00000      0.00000
      4.10270      0.98860      0.00000      0.00000
      4.11270      0.65733      0.00000      0.00000
      4.12270      0.71823      0.00000      0.00000
      4.13270      0.97788      0.00000      0.00000
      4.14270      1.15641      0.00000      0.00000
      4.15270      1.01114      0.00000      0.00000
      4.16270      0.89479      0.00000      0.00000
      4.17270      1.05393      0.00000      0.00000
      4.18270      1.12728      0.00000      0.00000
      4.19270      1.04349      0.00000      0.00000
      4.20270      0.96375      0.00000      0.00000
      4.21270      1.15339      0.00000      0.00000
      4.22270      1.45651      0.00000      0.00000
      4.23270      1.44167      0.00000      0.00000
      4.24270      0.99701      0.00000      0.00000
      4.25270      0.60332      0.00000      0.00000
      4.26270      0.61377      0.00000      0.00000
      4.27270      0.71180      0.00000      0.00000
      4.28270      0.89861      0.00000      0.00000
      4.29270      1.05372      0.00000      0.00000
      4.30270      0.86551      0.00000      0.00000
      4.31270      1.05744      0.00000      0.00000
      4.32270      1.55293      0.00000      0.00000
      4.33270      1.51497      0.00000      0.00000
      4.34270      1.18850      0.00000      0.00000
      4.35270      0.98121      0.00000      0.00000
      4.36270      0.97297      0.00000      0.00000
      4.37270      1.06803      0.00000      0.00000
      4.38270      1.24316      0.00000      0.00000
      4.39270      1.31229      0.00000      0.00000
      4.40270      1.30060      0.00000      0.00000
      4.41270      1.63558      0.00000      0.00000
      4.42270      1.95441      0.00000      0.00000
      4.43270      2.04670      0.00000      0.00000
      4.44270      1.98553      0.00000      0.00000
      4.45270      2.04210      0.00000      0.00000
      4.46270      2.44539      0.00000      0.00000
      4.47270      2.83450      0.00000      0.00000
      4.48270      2.75018      0.00000      0.00000
      4.49270      2.13826      0.00000      0.00000
      4.50270      1.86638      0.00000      0.00000
      4.51270      2.03412      0.00000      0.00000
      4.52270      1.88893      0.00000      0.00000
      4.53270      1.64558      0.00000      0.00000
      4.54270      1.72965      0.00000      0.00000
      4.55270      1.95780      0.00000      0.00000
      4.56270      2.26926      0.00000      0.00000
      4.57270      2.55621      0.00000      0.00000
      4.58270      2.67063      0.00000      0.00000
      4.59270      2.50909      0.00000      0.00000
      4.60270      2.04019      0.00000      0.00000
      4.61270      1.78847      0.00000      0.00000
      4.62270      1.99331      0.00000      0.00000
      4.63270      2.21029      0.00000      0.00000
      4.64270      2.16554      0.00000      0.00000
      4.65270      1.91211      0.00000      0.00000
      4.66270      1.52345      0.00000      0.00000
      4.67270      1.58901      0.00000      0.00000
      4.68270      1.98849      0.00000      0.00000
      4.69270      2.44641      0.00000      0.00000
      4.70270      3.25921      0.00000      0.00000
      4.71270      3.74854      0.00000      0.00000
      4.72270      3.50553      0.00000      0.00000
      4.73270      2.96592      0.00000      0.00000
      4.74270      2.70014      0.00000      0.00000
      4.75270      2.90748      0.00000      0.00000
      4.76270      3.03577      0.00000      0.00000
      4.77270      3.28445      0.00000      0.00000
      4.78270      3.24323      0.00000      0.00000
      4.79270      2.65696      0.00000      0.00000
      4.80270      2.46798      0.00000      0.00000
      4.81270      3.27232      0.00000      0.00000
      4.82270      4.46829      0.00000      0.00000
      4.83270      4.39980      0.00000      0.00000
      4.84270      3.37508      0.00000      0.00000
      4.85270      3.06078      0.00000      0.00000
      4.86270      3.23407      0.00000      0.00000
      4.87270      3.44767      0.00000      0.00000
      4.88270      3.81907      0.00000      0.00000
      4.89270      4.39337      0.00000      0.00000
      4.90270      4.96417      0.00000      0.00000
      4.91270      4.97451      0.00000      0.00000
      4.92270      4.71748      0.00000      0.00000
      4.93270      4.53390      0.00000      0.00000
      4.94270      4.11907      0.00000      0.00000
      4.95270      3.91985      0.00000      0.00000
      4.96270      3.72384      0.00000      0.00000
      4.97270      3.54505      0.00000      0.00000
      4.98270      4.05479      0.00000      0.00000
      4.99270      4.41491      0.00000      0.00000
      5.00270      3.92512      0.00000      0.00000
      5.01270      3.39459      0.00000      0.00000
      5.02270      2.99734      0.00000      0.00000
      5.03270      2.80523      0.00000      0.00000
      5.04270      3.28494      0.00000      0.00000
      5.05270      3.89296      0.00000      0.00000
      5.06270      4.07468      0.00000      0.00000
      5.07270      3.88880      0.00000      0.00000
      5.08270      3.43838      0.00000      0.00000
      5.09270      2.98379      0.00000      0.00000
      5.10270      2.72139      0.00000      0.00000
      5.11270      2.94632      0.00000      0.00000
      5.12270      3.39189      0.00000      0.00000
      5.13270      3.55913      0.00000      0.00000
      5.14270      3.36791      0.00000      0.00000
