Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al Sb 
     -1.66668      0.76036      0.00000      0.00000
     -1.65668      0.93487      0.00000      0.00000
     -1.64668      0.91859      0.00000      0.00000
     -1.63668      0.53944      0.00000      0.00000
     -1.62668      0.30335      0.00000      0.00000
     -1.61668      0.40504      0.00000      0.00000
     -1.60668      0.63089      0.00000      0.00000
     -1.59668      0.86853      0.00000      0.00000
     -1.58668      0.88139      0.00000      0.00000
     -1.57668      0.82213      0.00000      0.00000
     -1.56668      0.87341      0.00000      0.00000
     -1.55668      0.67663      0.00000      0.00000
     -1.54668      0.40418      0.00000      0.00000
     -1.53668      0.28375      0.00000      0.00000
     -1.52668      0.27469      0.00000      0.00000
     -1.51668      0.31902      0.00000      0.00000
     -1.50668      0.38453      0.00000      0.00000
     -1.49668      0.59103      0.00000      0.00000
     -1.48668      0.90041      0.00000      0.00000
     -1.47668      1.23417      0.00000      0.00000
     -1.46668      1.57685      0.00000      0.00000
     -1.45668      1.65787      0.00000      0.00000
     -1.44668      1.27821      0.00000      0.00000
     -1.43668      0.91418      0.00000      0.00000
     -1.42668      0.90303      0.00000      0.00000
     -1.41668      1.17940      0.00000      0.00000
     -1.40668      1.47626      0.00000      0.00000
     -1.39668      1.50728      0.00000      0.00000
     -1.38668      1.25668      0.00000      0.00000
     -1.37668      0.92024      0.00000      0.00000
     -1.36668      0.70801      0.00000      0.00000
     -1.35668      0.64553      0.00000      0.00000
     -1.34668      0.78893      0.00000      0.00000
     -1.33668      1.05968      0.00000      0.00000
     -1.32668      0.96180      0.00000      0.00000
     -1.31668      0.50196      0.00000      0.00000
     -1.30668      0.31577      0.00000      0.00000
     -1.29668      0.48845      0.00000      0.00000
     -1.28668      0.58602      0.00000      0.00000
     -1.27668      0.84689      0.00000      0.00000
     -1.26668      1.46508      0.00000      0.00000
     -1.25668      1.69765      0.00000      0.00000
     -1.24668      1.25161      0.00000      0.00000
     -1.23668      0.92223      0.00000      0.00000
     -1.22668      1.12860      0.00000      0.00000
     -1.21668      1.35573      0.00000      0.00000
     -1.20668      1.27186      0.00000      0.00000
     -1.19668      1.04429      0.00000      0.00000
     -1.18668      0.90256      0.00000      0.00000
     -1.17668      0.97725      0.00000      0.00000
     -1.16668      1.07571      0.00000      0.00000
     -1.15668      1.20337      0.00000      0.00000
     -1.14668      1.46814      0.00000      0.00000
     -1.13668      1.54511      0.00000      0.00000
     -1.12668      1.43717      0.00000      0.00000
     -1.11668      1.57356      0.00000      0.00000
     -1.10668      1.81446      0.00000      0.00000
     -1.09668      2.04478      0.00000      0.00000
     -1.08668      2.11929      0.00000      0.00000
     -1.07668      1.77491      0.00000      0.00000
     -1.06668      1.67930      0.00000      0.00000
     -1.05668      1.97858      0.00000      0.00000
     -1.04668      1.95317      0.00000      0.00000
     -1.03668      1.72786      0.00000      0.00000
     -1.02668      1.59140      0.00000      0.00000
     -1.01668      1.31990      0.00000      0.00000
     -1.00668      1.08883      0.00000      0.00000
     -0.99668      1.08932      0.00000      0.00000
     -0.98668      1.08176      0.00000      0.00000
     -0.97668      1.06132      0.00000      0.00000
     -0.96668      1.15615      0.00000      0.00000
     -0.95668      1.41898      0.00000      0.00000
     -0.94668      1.57777      0.00000      0.00000
     -0.93668      1.69265      0.00000      0.00000
     -0.92668      1.74413      0.00000      0.00000
     -0.91668      1.40628      0.00000      0.00000
     -0.90668      1.18138      0.00000      0.00000
     -0.89668      1.53935      0.00000      0.00000
     -0.88668      1.97021      0.00000      0.00000
     -0.87668      2.30852      0.00000      0.00000
     -0.86668      2.52737      0.00000      0.00000
     -0.85668      2.32319      0.00000      0.00000
     -0.84668      1.80692      0.00000      0.00000
     -0.83668      1.74822      0.00000      0.00000
     -0.82668      2.04123      0.00000      0.00000
     -0.81668      2.10311      0.00000      0.00000
     -0.80668      2.09958      0.00000      0.00000
     -0.79668      2.25513      0.00000      0.00000
     -0.78668      2.35128      0.00000      0.00000
     -0.77668      1.83731      0.00000      0.00000
     -0.76668      1.24510      0.00000      0.00000
     -0.75668      1.29130      0.00000      0.00000
     -0.74668      1.88548      0.00000      0.00000
     -0.73668      2.14644      0.00000      0.00000
     -0.72668      1.73850      0.00000      0.00000
     -0.71668      1.59073      0.00000      0.00000
     -0.70668      1.70028      0.00000      0.00000
     -0.69668      1.58434      0.00000      0.00000
     -0.68668      1.78019      0.00000      0.00000
     -0.67668      2.30648      0.00000      0.00000
     -0.66668      2.37246      0.00000      0.00000
     -0.65668      1.78630      0.00000      0.00000
     -0.64668      1.45652      0.00000      0.00000
     -0.63668      1.72615      0.00000      0.00000
     -0.62668      2.06171      0.00000      0.00000
     -0.61668      2.42350      0.00000      0.00000
     -0.60668      2.72119      0.00000      0.00000
     -0.59668      2.81657      0.00000      0.00000
     -0.58668      2.83276      0.00000      0.00000
     -0.57668      2.80140      0.00000      0.00000
     -0.56668      2.79296      0.00000      0.00000
     -0.55668      2.76992      0.00000      0.00000
     -0.54668      3.10527      0.00000      0.00000
     -0.53668      3.27477      0.00000      0.00000
     -0.52668      2.95747      0.00000      0.00000
     -0.51668      2.52699      0.00000      0.00000
     -0.50668      2.53008      0.00000      0.00000
     -0.49668      2.74522      0.00000      0.00000
     -0.48668      2.36289      0.00000      0.00000
     -0.47668      2.11210      0.00000      0.00000
     -0.46668      2.24461      0.00000      0.00000
     -0.45668      2.09924      0.00000      0.00000
     -0.44668      2.13285      0.00000      0.00000
     -0.43668      2.20809      0.00000      0.00000
     -0.42668      1.99126      0.00000      0.00000
     -0.41668      1.79606      0.00000      0.00000
     -0.40668      1.79950      0.00000      0.00000
     -0.39668      2.00848      0.00000      0.00000
     -0.38668      1.92917      0.00000      0.00000
     -0.37668      1.72162      0.00000      0.00000
     -0.36668      1.93112      0.00000      0.00000
     -0.35668      2.36437      0.00000      0.00000
     -0.34668      2.73477      0.00000      0.00000
     -0.33668      2.77553      0.00000      0.00000
     -0.32668      2.51484      0.00000      0.00000
     -0.31668      2.57405      0.00000      0.00000
     -0.30668      2.85546      0.00000      0.00000
     -0.29668      2.92479      0.00000      0.00000
     -0.28668      2.84934      0.00000      0.00000
     -0.27668      2.53794      0.00000      0.00000
     -0.26668      2.28969      0.00000      0.00000
     -0.25668      2.35893      0.00000      0.00000
     -0.24668      2.31771      0.00000      0.00000
     -0.23668      2.11853      0.00000      0.00000
     -0.22668      1.98912      0.00000      0.00000
     -0.21668      2.22527      0.00000      0.00000
     -0.20668      2.66181      0.00000      0.00000
     -0.19668      2.80702      0.00000      0.00000
     -0.18668      2.70966      0.00000      0.00000
     -0.17668      2.63100      0.00000      0.00000
     -0.16668      2.40966      0.00000      0.00000
     -0.15668      2.07067      0.00000      0.00000
     -0.14668      1.80580      0.00000      0.00000
     -0.13668      2.09699      0.00000      0.00000
     -0.12668      2.36434      0.00000      0.00000
     -0.11668      2.18112      0.00000      0.00000
     -0.10668      2.11521      0.00000      0.00000
     -0.09668      2.13045      0.00000      0.00000
     -0.08668      2.35405      0.00000      0.00000
     -0.07668      2.48575      0.00000      0.00000
     -0.06668      2.32087      0.00000      0.00000
     -0.05668      2.29654      0.00000      0.00000
     -0.04668      2.30327      0.00000      0.00000
     -0.03668      2.05556      0.00000      0.00000
     -0.02668      1.80531      0.00000      0.00000
     -0.01668      1.66941      0.00000      0.00000
     -0.00668      1.73498      0.00000      0.00000
      0.00332      1.48106      0.00000      0.00000
      0.01332      1.12148      0.00000      0.00000
      0.02332      1.23225      0.00000      0.00000
      0.03332      1.50601      0.00000      0.00000
      0.04332      1.58993      0.00000      0.00000
      0.05332      1.48749      0.00000      0.00000
      0.06332      1.52847      0.00000      0.00000
      0.07332      1.98073      0.00000      0.00000
      0.08332      2.18167      0.00000      0.00000
      0.09332      1.90477      0.00000      0.00000
      0.10332      1.87143      0.00000      0.00000
      0.11332      1.87845      0.00000      0.00000
      0.12332      1.59533      0.00000      0.00000
      0.13332      1.35880      0.00000      0.00000
      0.14332      1.65759      0.00000      0.00000
      0.15332      2.11407      0.00000      0.00000
      0.16332      2.05811      0.00000      0.00000
      0.17332      1.94118      0.00000      0.00000
      0.18332      1.87666      0.00000      0.00000
      0.19332      1.65235      0.00000      0.00000
      0.20332      1.59780      0.00000      0.00000
      0.21332      1.73728      0.00000      0.00000
      0.22332      1.84368      0.00000      0.00000
      0.23332      1.76333      0.00000      0.00000
      0.24332      1.41915      0.00000      0.00000
      0.25332      1.57580      0.00000      0.00000
      0.26332      2.11936      0.00000      0.00000
      0.27332      2.22710      0.00000      0.00000
      0.28332      1.87287      0.00000      0.00000
      0.29332      1.50058      0.00000      0.00000
      0.30332      1.35084      0.00000      0.00000
      0.31332      1.53818      0.00000      0.00000
      0.32332      2.28632      0.00000      0.00000
      0.33332      2.84930      0.00000      0.00000
      0.34332      2.67508      0.00000      0.00000
      0.35332      2.38355      0.00000      0.00000
      0.36332      2.28908      0.00000      0.00000
      0.37332      2.20981      0.00000      0.00000
      0.38332      1.98740      0.00000      0.00000
      0.39332      1.88564      0.00000      0.00000
      0.40332      1.84966      0.00000      0.00000
      0.41332      1.46648      0.00000      0.00000
      0.42332      1.01817      0.00000      0.00000
      0.43332      0.89852      0.00000      0.00000
      0.44332      0.97095      0.00000      0.00000
      0.45332      1.44544      0.00000      0.00000
      0.46332      2.23323      0.00000      0.00000
      0.47332      2.13252      0.00000      0.00000
      0.48332      1.52373      0.00000      0.00000
      0.49332      1.54813      0.00000      0.00000
      0.50332      1.79880      0.00000      0.00000
      0.51332      1.62232      0.00000      0.00000
      0.52332      1.27991      0.00000      0.00000
      0.53332      1.27062      0.00000      0.00000
      0.54332      1.42324      0.00000      0.00000
      0.55332      1.42439      0.00000      0.00000
      0.56332      1.59895      0.00000      0.00000
      0.57332      2.01750      0.00000      0.00000
      0.58332      2.02561      0.00000      0.00000
      0.59332      1.69900      0.00000      0.00000
      0.60332      1.74325      0.00000      0.00000
      0.61332      1.87755      0.00000      0.00000
      0.62332      1.78509      0.00000      0.00000
      0.63332      1.94441      0.00000      0.00000
      0.64332      2.37791      0.00000      0.00000
      0.65332      2.57108      0.00000      0.00000
      0.66332      2.30227      0.00000      0.00000
      0.67332      1.80339      0.00000      0.00000
      0.68332      1.47348      0.00000      0.00000
      0.69332      1.19066      0.00000      0.00000
      0.70332      0.94811      0.00000      0.00000
      0.71332      0.93445      0.00000      0.00000
      0.72332      1.08853      0.00000      0.00000
      0.73332      1.12881      0.00000      0.00000
      0.74332      1.10020      0.00000      0.00000
      0.75332      1.18691      0.00000      0.00000
      0.76332      1.10190      0.00000      0.00000
      0.77332      1.05770      0.00000      0.00000
      0.78332      1.35143      0.00000      0.00000
      0.79332      1.49574      0.00000      0.00000
      0.80332      1.23001      0.00000      0.00000
      0.81332      1.12695      0.00000      0.00000
      0.82332      0.96757      0.00000      0.00000
      0.83332      1.04499      0.00000      0.00000
      0.84332      1.69502      0.00000      0.00000
      0.85332      1.81538      0.00000      0.00000
      0.86332      1.31430      0.00000      0.00000
      0.87332      1.02914      0.00000      0.00000
      0.88332      0.91362      0.00000      0.00000
      0.89332      0.96932      0.00000      0.00000
      0.90332      1.34820      0.00000      0.00000
      0.91332      1.43083      0.00000      0.00000
      0.92332      1.05582      0.00000      0.00000
      0.93332      0.92312      0.00000      0.00000
      0.94332      0.98335      0.00000      0.00000
      0.95332      1.11148      0.00000      0.00000
      0.96332      1.01863      0.00000      0.00000
      0.97332      0.77817      0.00000      0.00000
      0.98332      0.69988      0.00000      0.00000
      0.99332      0.70505      0.00000      0.00000
      1.00332      0.85824      0.00000      0.00000
      1.01332      1.08338      0.00000      0.00000
      1.02332      1.07015      0.00000      0.00000
      1.03332      1.03511      0.00000      0.00000
      1.04332      1.14590      0.00000      0.00000
      1.05332      1.28739      0.00000      0.00000
      1.06332      1.19188      0.00000      0.00000
      1.07332      1.19177      0.00000      0.00000
      1.08332      1.34187      0.00000      0.00000
      1.09332      1.32683      0.00000      0.00000
      1.10332      1.23738      0.00000      0.00000
      1.11332      1.23201      0.00000      0.00000
      1.12332      1.49094      0.00000      0.00000
      1.13332      1.74143      0.00000      0.00000
      1.14332      1.71725      0.00000      0.00000
      1.15332      1.38662      0.00000      0.00000
      1.16332      1.09293      0.00000      0.00000
      1.17332      1.13573      0.00000      0.00000
      1.18332      1.15673      0.00000      0.00000
      1.19332      1.11563      0.00000      0.00000
      1.20332      1.08253      0.00000      0.00000
      1.21332      0.77669      0.00000      0.00000
      1.22332      0.43038      0.00000      0.00000
      1.23332      0.58208      0.00000      0.00000
      1.24332      1.01923      0.00000      0.00000
      1.25332      1.30910      0.00000      0.00000
      1.26332      1.26131      0.00000      0.00000
      1.27332      0.96775      0.00000      0.00000
      1.28332      0.78651      0.00000      0.00000
      1.29332      0.78392      0.00000      0.00000
      1.30332      0.83309      0.00000      0.00000
      1.31332      0.78737      0.00000      0.00000
      1.32332      0.66448      0.00000      0.00000
      1.33332      0.57744      0.00000      0.00000
      1.34332      0.49357      0.00000      0.00000
      1.35332      0.62718      0.00000      0.00000
      1.36332      1.02221      0.00000      0.00000
      1.37332      1.13739      0.00000      0.00000
      1.38332      0.87327      0.00000      0.00000
      1.39332      0.57517      0.00000      0.00000
      1.40332      0.42500      0.00000      0.00000
      1.41332      0.60112      0.00000      0.00000
      1.42332      0.82261      0.00000      0.00000
      1.43332      0.89747      0.00000      0.00000
      1.44332      1.04080      0.00000      0.00000
      1.45332      1.16948      0.00000      0.00000
      1.46332      0.96896      0.00000      0.00000
      1.47332      0.65838      0.00000      0.00000
      1.48332      0.58203      0.00000      0.00000
      1.49332      0.50257      0.00000      0.00000
      1.50332      0.64203      0.00000      0.00000
      1.51332      0.91592      0.00000      0.00000
      1.52332      0.93727      0.00000      0.00000
      1.53332      0.79125      0.00000      0.00000
      1.54332      0.63798      0.00000      0.00000
      1.55332      0.69680      0.00000      0.00000
      1.56332      0.98530      0.00000      0.00000
      1.57332      1.26413      0.00000      0.00000
      1.58332      1.07191      0.00000      0.00000
      1.59332      0.56394      0.00000      0.00000
      1.60332      0.43249      0.00000      0.00000
      1.61332      0.70511      0.00000      0.00000
      1.62332      0.95954      0.00000      0.00000
      1.63332      1.12509      0.00000      0.00000
      1.64332      1.24268      0.00000      0.00000
      1.65332      1.19396      0.00000      0.00000
      1.66332      0.83260      0.00000      0.00000
      1.67332      0.52589      0.00000      0.00000
      1.68332      0.57744      0.00000      0.00000
      1.69332      0.82825      0.00000      0.00000
      1.70332      1.03220      0.00000      0.00000
      1.71332      1.02455      0.00000      0.00000
      1.72332      0.93872      0.00000      0.00000
      1.73332      1.09689      0.00000      0.00000
      1.74332      1.22098      0.00000      0.00000
      1.75332      1.06334      0.00000      0.00000
      1.76332      0.82027      0.00000      0.00000
      1.77332      0.65540      0.00000      0.00000
      1.78332      0.49449      0.00000      0.00000
      1.79332      0.58293      0.00000      0.00000
      1.80332      1.03690      0.00000      0.00000
      1.81332      1.19421      0.00000      0.00000
      1.82332      0.82188      0.00000      0.00000
      1.83332      0.64374      0.00000      0.00000
      1.84332      0.89298      0.00000      0.00000
      1.85332      1.07139      0.00000      0.00000
      1.86332      1.08424      0.00000      0.00000
      1.87332      1.13027      0.00000      0.00000
      1.88332      1.13296      0.00000      0.00000
      1.89332      1.33923      0.00000      0.00000
      1.90332      1.30543      0.00000      0.00000
      1.91332      0.78102      0.00000      0.00000
      1.92332      0.68738      0.00000      0.00000
      1.93332      1.01289      0.00000      0.00000
      1.94332      0.99001      0.00000      0.00000
      1.95332      0.66272      0.00000      0.00000
      1.96332      0.50702      0.00000      0.00000
      1.97332      0.87321      0.00000      0.00000
      1.98332      1.05695      0.00000      0.00000
      1.99332      0.79231      0.00000      0.00000
      2.00332      0.96432      0.00000      0.00000
      2.01332      1.34531      0.00000      0.00000
      2.02332      1.37394      0.00000      0.00000
      2.03332      1.07748      0.00000      0.00000
      2.04332      0.94322      0.00000      0.00000
      2.05332      1.24309      0.00000      0.00000
      2.06332      1.11331      0.00000      0.00000
      2.07332      0.70252      0.00000      0.00000
      2.08332      0.63785      0.00000      0.00000
      2.09332      0.68872      0.00000      0.00000
      2.10332      0.88060      0.00000      0.00000
      2.11332      1.03264      0.00000      0.00000
      2.12332      0.87694      0.00000      0.00000
      2.13332      0.75110      0.00000      0.00000
