Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al Sb 
      1.39000      2.08668      1.50992      0.57676
      1.40000      1.90202      1.37027      0.53175
      1.41000      1.91119      1.38570      0.52549
      1.42000      2.23716      1.63316      0.60401
      1.43000      2.79201      2.04285      0.74915
      1.44000      2.78024      2.02640      0.75384
      1.45000      2.26782      1.65067      0.61714
      1.46000      1.94207      1.41658      0.52549
      1.47000      1.94148      1.41429      0.52719
      1.48000      2.11469      1.53121      0.58349
      1.49000      2.20162      1.58696      0.61466
      1.50000      2.11462      1.53418      0.58044
      1.51000      1.86092      1.35334      0.50758
      1.52000      1.54424      1.11414      0.43010
      1.53000      1.46339      1.04257      0.42082
      1.54000      1.49302      1.04265      0.45037
      1.55000      1.43656      0.98954      0.44703
      1.56000      1.30206      0.87960      0.42246
      1.57000      1.35675      0.90866      0.44809
      1.58000      1.50662      1.02307      0.48355
      1.59000      1.41969      0.97723      0.44246
      1.60000      1.19441      0.82163      0.37278
      1.61000      1.01905      0.68125      0.33780
      1.62000      1.08993      0.70810      0.38183
      1.63000      1.28554      0.84741      0.43813
      1.64000      1.15792      0.78422      0.37370
      1.65000      0.91015      0.62011      0.29003
      1.66000      1.10974      0.75161      0.35813
      1.67000      1.40081      0.95399      0.44683
      1.68000      1.31132      0.89785      0.41347
      1.69000      1.09774      0.75593      0.34180
      1.70000      1.04667      0.72787      0.31880
      1.71000      1.16777      0.81733      0.35044
      1.72000      1.16951      0.82482      0.34469
      1.73000      0.99563      0.69822      0.29741
      1.74000      0.90624      0.61133      0.29491
      1.75000      0.97462      0.63642      0.33820
      1.76000      1.07581      0.71086      0.36495
      1.77000      1.05604      0.69674      0.35930
      1.78000      1.01116      0.66029      0.35086
      1.79000      1.01597      0.66520      0.35077
      1.80000      0.94368      0.61271      0.33097
      1.81000      0.80482      0.51634      0.28848
      1.82000      0.77832      0.50308      0.27523
      1.83000      0.93291      0.60304      0.32987
      1.84000      1.07762      0.68145      0.39617
      1.85000      1.00400      0.62779      0.37621
      1.86000      0.88319      0.55855      0.32464
      1.87000      0.94767      0.61998      0.32769
      1.88000      1.11418      0.75025      0.36393
      1.89000      1.13180      0.77255      0.35925
      1.90000      1.14902      0.77175      0.37727
      1.91000      1.22767      0.80723      0.42044
      1.92000      1.16385      0.77197      0.39188
      1.93000      1.04542      0.69940      0.34602
      1.94000      0.99432      0.63841      0.35591
      1.95000      0.86290      0.54439      0.31852
      1.96000      0.74139      0.48902      0.25237
      1.97000      0.90628      0.61552      0.29075
      1.98000      1.10240      0.74322      0.35918
      1.99000      1.09903      0.72082      0.37821
      2.00000      1.07045      0.68288      0.38757
      2.01000      1.04051      0.66122      0.37929
      2.02000      0.88393      0.56504      0.31890
      2.03000      0.70202      0.45469      0.24733
      2.04000      0.71486      0.47184      0.24301
      2.05000      0.97523      0.64042      0.33481
      2.06000      1.14627      0.72874      0.41753
      2.07000      1.23752      0.76467      0.47285
      2.08000      1.38278      0.85698      0.52580
      2.09000      1.49539      0.92838      0.56701
      2.10000      1.37396      0.85971      0.51426
      2.11000      1.24744      0.80714      0.44029
      2.12000      1.28599      0.83490      0.45108
      2.13000      1.32632      0.83671      0.48961
      2.14000      1.20028      0.75580      0.44448
      2.15000      1.06501      0.68842      0.37658
      2.16000      1.30481      0.85225      0.45256
      2.17000      1.65983      1.07817      0.58166
      2.18000      1.80149      1.15852      0.64297
      2.19000      1.63103      1.04298      0.58804
      2.20000      1.45989      0.93586      0.52403
      2.21000      1.53869      0.99756      0.54113
      2.22000      1.58289      1.02298      0.55991
      2.23000      1.53437      0.97514      0.55923
      2.24000      1.63916      1.03407      0.60509
      2.25000      1.79377      1.12871      0.66505
      2.26000      1.82981      1.13958      0.69023
      2.27000      1.68559      1.04018      0.64540
      2.28000      1.54042      0.95311      0.58731
      2.29000      1.43238      0.89392      0.53846
      2.30000      1.19085      0.76091      0.42994
      2.31000      1.02029      0.67045      0.34984
      2.32000      0.95234      0.62896      0.32338
      2.33000      0.94976      0.62272      0.32704
      2.34000      1.20049      0.78410      0.41639
      2.35000      1.34546      0.87760      0.46786
      2.36000      1.20734      0.78086      0.42648
      2.37000      0.98747      0.63403      0.35344
      2.38000      0.75787      0.48788      0.26999
      2.39000      0.68209      0.44607      0.23602
      2.40000      0.70516      0.47247      0.23269
      2.41000      0.71140      0.47602      0.23537
      2.42000      0.67013      0.43787      0.23226
      2.43000      0.58590      0.38354      0.20236
      2.44000      0.54096      0.35849      0.18246
      2.45000      0.46990      0.31145      0.15845
      2.46000      0.40126      0.26233      0.13893
      2.47000      0.46546      0.29975      0.16571
      2.48000      0.54320      0.35522      0.18798
      2.49000      0.53532      0.35636      0.17896
      2.50000      0.53096      0.35460      0.17637
      2.51000      0.60932      0.40963      0.19969
      2.52000      0.53591      0.36642      0.16949
      2.53000      0.31372      0.21843      0.09529
      2.54000      0.16664      0.11639      0.05024
      2.55000      0.23061      0.15851      0.07210
      2.56000      0.38474      0.25779      0.12695
      2.57000      0.48212      0.31744      0.16468
      2.58000      0.41452      0.27248      0.14204
      2.59000      0.25810      0.17069      0.08741
      2.60000      0.20798      0.13676      0.07122
      2.61000      0.21281      0.14091      0.07190
      2.62000      0.26580      0.18070      0.08509
      2.63000      0.39777      0.26671      0.13106
      2.64000      0.51593      0.33726      0.17867
      2.65000      0.47345      0.30521      0.16824
      2.66000      0.33881      0.21634      0.12248
      2.67000      0.21926      0.13913      0.08013
      2.68000      0.11832      0.07482      0.04350
      2.69000      0.08090      0.05076      0.03014
      2.70000      0.09195      0.05755      0.03440
      2.71000      0.11974      0.07559      0.04415
      2.72000      0.23463      0.14858      0.08605
      2.73000      0.32693      0.20592      0.12101
      2.74000      0.36887      0.23076      0.13811
      2.75000      0.40935      0.25529      0.15406
      2.76000      0.29535      0.18389      0.11146
      2.77000      0.20958      0.13127      0.07831
      2.78000      0.30668      0.19391      0.11277
      2.79000      0.41518      0.26304      0.15214
      2.80000      0.40784      0.25868      0.14916
      2.81000      0.35967      0.22798      0.13168
      2.82000      0.34949      0.22089      0.12860
      2.83000      0.37526      0.23654      0.13871
      2.84000      0.46390      0.29167      0.17223
      2.85000      0.54471      0.34220      0.20251
      2.86000      0.43679      0.27425      0.16254
      2.87000      0.26723      0.16829      0.09894
      2.88000      0.19675      0.12508      0.07167
      2.89000      0.15254      0.09689      0.05566
      2.90000      0.11478      0.07187      0.04291
      2.91000      0.16300      0.10158      0.06143
      2.92000      0.30005      0.18774      0.11231
      2.93000      0.41072      0.25734      0.15337
      2.94000      0.33410      0.20951      0.12459
      2.95000      0.23649      0.14797      0.08852
      2.96000      0.24054      0.14997      0.09056
      2.97000      0.22270      0.13924      0.08346
      2.98000      0.21388      0.13464      0.07924
      2.99000      0.29167      0.18396      0.10771
      3.00000      0.38702      0.24459      0.14243
      3.01000      0.44979      0.28343      0.16636
      3.02000      0.52702      0.33079      0.19623
      3.03000      0.47776      0.29997      0.17779
      3.04000      0.25859      0.16245      0.09614
      3.05000      0.10378      0.06525      0.03854
      3.06000      0.09703      0.06141      0.03562
      3.07000      0.18298      0.11569      0.06729
      3.08000      0.19352      0.12156      0.07195
      3.09000      0.14143      0.08851      0.05292
      3.10000      0.18792      0.11837      0.06955
      3.11000      0.26756      0.16834      0.09923
      3.12000      0.31882      0.19943      0.11939
      3.13000      0.47574      0.29692      0.17882
      3.14000      0.56505      0.35311      0.21194
      3.15000      0.51480      0.32198      0.19283
      3.16000      0.47927      0.29929      0.17998
      3.17000      0.50496      0.31538      0.18958
      3.18000      0.40845      0.25530      0.15316
      3.19000      0.27078      0.16894      0.10185
      3.20000      0.28248      0.17600      0.10648
      3.21000      0.35084      0.21865      0.13220
      3.22000      0.40053      0.24997      0.15056
      3.23000      0.44528      0.27831      0.16697
      3.24000      0.50033      0.31251      0.18782
      3.25000      0.53818      0.33476      0.20343
      3.26000      0.56856      0.35234      0.21621
      3.27000      0.55385      0.34323      0.21062
      3.28000      0.49395      0.30638      0.18758
      3.29000      0.46728      0.29041      0.17687
      3.30000      0.42506      0.26450      0.16056
      3.31000      0.29833      0.18557      0.11277
      3.32000      0.19891      0.12365      0.07526
      3.33000      0.22520      0.13951      0.08569
      3.34000      0.32233      0.19948      0.12285
      3.35000      0.46288      0.28713      0.17575
      3.36000      0.60346      0.37491      0.22855
      3.37000      0.50461      0.31341      0.19120
      3.38000      0.25493      0.15782      0.09712
      3.39000      0.23178      0.14246      0.08932
      3.40000      0.42131      0.25978      0.16154
      3.41000      0.57294      0.35507      0.21787
      3.42000      0.63826      0.39598      0.24228
      3.43000      0.60771      0.37609      0.23162
      3.44000      0.50803      0.31371      0.19433
      3.45000      0.40227      0.24816      0.15410
      3.46000      0.39400      0.24252      0.15147
      3.47000      0.39187      0.24057      0.15130
      3.48000      0.25624      0.15679      0.09944
      3.49000      0.17141      0.10472      0.06669
      3.50000      0.27678      0.16972      0.10706
      3.51000      0.40815      0.25079      0.15735
      3.52000      0.46026      0.28260      0.17767
      3.53000      0.58022      0.35530      0.22493
      3.54000      0.70083      0.42885      0.27198
      3.55000      0.72805      0.44587      0.28218
      3.56000      0.65385      0.40058      0.25327
      3.57000      0.45839      0.28058      0.17780
      3.58000      0.33989      0.20780      0.13209
      3.59000      0.46211      0.28231      0.17980
      3.60000      0.65300      0.39911      0.25389
      3.61000      0.68481      0.41878      0.26602
      3.62000      0.48436      0.29576      0.18860
      3.63000      0.46974      0.28591      0.18383
      3.64000      0.72868      0.44118      0.28750
      3.65000      0.86581      0.51674      0.34908
      3.66000      0.82913      0.48998      0.33914
      3.67000      0.72612      0.43284      0.29328
      3.68000      0.58775      0.34905      0.23870
      3.69000      0.44428      0.25545      0.18884
      3.70000      0.38095      0.21840      0.16254
      3.71000      0.50612      0.30164      0.20449
      3.72000      0.61651      0.37234      0.24417
      3.73000      0.53839      0.32705      0.21134
      3.74000      0.46378      0.28175      0.18203
      3.75000      0.51708      0.30672      0.21036
      3.76000      0.72732      0.41676      0.31056
      3.77000      0.79705      0.44353      0.35353
      3.78000      0.61133      0.33653      0.27480
      3.79000      0.46324      0.26482      0.19842
      3.80000      0.46590      0.26572      0.20018
      3.81000      0.50804      0.28000      0.22804
      3.82000      0.53173      0.30183      0.22990
      3.83000      0.59049      0.34926      0.24122
      3.84000      0.66647      0.39866      0.26781
      3.85000      0.59309      0.35420      0.23889
      3.86000      0.51850      0.29948      0.21902
      3.87000      0.62798      0.34115      0.28683
      3.88000      0.79246      0.42536      0.36710
      3.89000      1.01662      0.57278      0.44384
      3.90000      1.23953      0.72584      0.51370
      3.91000      1.29333      0.76325      0.53008
      3.92000      1.25723      0.73411      0.52312
      3.93000      1.12328      0.65276      0.47052
      3.94000      0.92734      0.54359      0.38375
      3.95000      0.86891      0.51001      0.35890
      3.96000      0.96383      0.55678      0.40705
      3.97000      0.99716      0.55746      0.43970
      3.98000      1.03727      0.55316      0.48411
      3.99000      1.22489      0.64459      0.58030
      4.00000      1.33671      0.70947      0.62724
      4.01000      1.38425      0.75016      0.63410
      4.02000      1.49639      0.83220      0.66419
      4.03000      1.49364      0.82752      0.66612
      4.04000      1.37348      0.75268      0.62080
      4.05000      1.25032      0.69598      0.55433
      4.06000      1.04057      0.58326      0.45731
      4.07000      0.89680      0.50103      0.39577
      4.08000      0.91502      0.50312      0.41189
      4.09000      0.99986      0.53034      0.46952
      4.10000      1.23971      0.64375      0.59597
      4.11000      1.55739      0.80973      0.74766
      4.12000      1.56010      0.81524      0.74486
      4.13000      1.36987      0.72774      0.64213
      4.14000      1.33529      0.71355      0.62174
      4.15000      1.35628      0.72312      0.63316
      4.16000      1.30801      0.70542      0.60259
      4.17000      1.25555      0.68594      0.56961
      4.18000      1.39186      0.75615      0.63571
      4.19000      1.69248      0.89217      0.80031
      4.20000      1.73949      0.89586      0.84363
      4.21000      1.59166      0.82851      0.76315
      4.22000      1.46370      0.77503      0.68867
      4.23000      1.38123      0.73097      0.65026
      4.24000      1.40106      0.73377      0.66729
      4.25000      1.59015      0.83922      0.75093
      4.26000      1.72617      0.93401      0.79216
      4.27000      1.63578      0.89292      0.74287
      4.28000      1.70542      0.91367      0.79174
      4.29000      1.80958      0.93547      0.87411
      4.30000      1.59978      0.81394      0.78584
      4.31000      1.47592      0.74540      0.73051
      4.32000      1.63424      0.79982      0.83443
      4.33000      1.81502      0.88602      0.92899
      4.34000      1.73108      0.86008      0.87100
      4.35000      1.70157      0.84121      0.86036
      4.36000      1.71096      0.83947      0.87149
      4.37000      1.57463      0.78386      0.79077
      4.38000      1.66896      0.84580      0.82316
      4.39000      2.08219      1.07417      1.00801
      4.40000      2.26547      1.18412      1.08134
      4.41000      2.06315      1.06526      0.99789
      4.42000      1.78024      0.90322      0.87702
      4.43000      1.50030      0.77554      0.72475
      4.44000      1.32189      0.68695      0.63495
      4.45000      1.39735      0.71398      0.68336
      4.46000      1.51514      0.77752      0.73762
      4.47000      1.57656      0.80965      0.76691
      4.48000      1.65547      0.83168      0.82379
      4.49000      1.60840      0.78310      0.82530
      4.50000      1.67325      0.80607      0.86717
      4.51000      1.70193      0.83241      0.86952
      4.52000      1.39416      0.67632      0.71784
      4.53000      1.24533      0.58812      0.65721
      4.54000      1.23785      0.59469      0.64317
      4.55000      1.27160      0.63061      0.64098
      4.56000      1.41993      0.72645      0.69348
      4.57000      1.53745      0.82118      0.71627
      4.58000      1.41919      0.75472      0.66448
      4.59000      1.31181      0.64477      0.66704
      4.60000      1.45089      0.68930      0.76159
      4.61000      1.56832      0.75573      0.81259
      4.62000      1.42821      0.69177      0.73645
      4.63000      1.38049      0.67232      0.70816
      4.64000      1.44983      0.70380      0.74603
      4.65000      1.54148      0.73885      0.80262
      4.66000      1.84284      0.88767      0.95517
      4.67000      2.14508      1.06881      1.07627
      4.68000      2.14592      1.10245      1.04347
      4.69000      1.88274      0.96644      0.91630
      4.70000      1.73815      0.87732      0.86084
      4.71000      1.90482      0.94996      0.95486
      4.72000      2.06003      1.00541      1.05462
      4.73000      2.04456      0.99800      1.04656
      4.74000      2.04138      1.03296      1.00841
      4.75000      2.16314      1.12694      1.03620
      4.76000      1.99022      1.05588      0.93434
      4.77000      1.93667      1.03146      0.90521
      4.78000      2.18126      1.14574      1.03552
      4.79000      2.07917      1.06506      1.01411
      4.80000      1.87266      0.92706      0.94560
      4.81000      1.91242      0.94625      0.96617
      4.82000      2.02044      1.02560      0.99484
      4.83000      2.15410      1.10541      1.04869
      4.84000      2.24666      1.15097      1.09568
      4.85000      2.19300      1.11692      1.07609
      4.86000      2.08079      1.07019      1.01060
      4.87000      2.11075      1.10497      1.00577
      4.88000      2.12799      1.12889      0.99910
      4.89000      2.21954      1.17549      1.04404
      4.90000      2.44332      1.29182      1.15150
      4.91000      2.49136      1.33344      1.15792
      4.92000      2.38191      1.28737      1.09455
      4.93000      2.27044      1.23841      1.03203
      4.94000      2.38244      1.30261      1.07983
      4.95000      2.63947      1.43820      1.20126
      4.96000      2.50714      1.37274      1.13440
      4.97000      2.05601      1.13084      0.92517
      4.98000      1.64927      0.89904      0.75023
      4.99000      1.43552      0.78300      0.65252
      5.00000      1.60005      0.88516      0.71489
      5.01000      1.75861      0.96927      0.78933
      5.02000      1.52423      0.83628      0.68795
      5.03000      1.37299      0.75722      0.61577
      5.04000      1.54768      0.84556      0.70212
      5.05000      1.59684      0.86070      0.73614
      5.06000      1.38819      0.75632      0.63187
      5.07000      1.27607      0.71163      0.56444
      5.08000      1.39084      0.77634      0.61450
      5.09000      1.45679      0.80512      0.65168
      5.10000      1.37015      0.75840      0.61175
      5.11000      1.24882      0.69291      0.55591
      5.12000      1.06734      0.58383      0.48351
      5.13000      1.01573      0.55538      0.46035
