Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al As 
     -7.51222      1.54786      0.00000      0.00000
     -7.50222      1.67066      0.00000      0.00000
     -7.49222      1.96084      0.00000      0.00000
     -7.48222      2.14365      0.00000      0.00000
     -7.47222      1.79936      0.00000      0.00000
     -7.46222      1.30721      0.00000      0.00000
     -7.45222      1.13616      0.00000      0.00000
     -7.44222      1.12045      0.00000      0.00000
     -7.43222      1.25452      0.00000      0.00000
     -7.42222      1.40790      0.00000      0.00000
     -7.41222      1.24395      0.00000      0.00000
     -7.40222      0.90671      0.00000      0.00000
     -7.39222      0.55006      0.00000      0.00000
     -7.38222      0.38175      0.00000      0.00000
     -7.37222      0.68867      0.00000      0.00000
     -7.36222      1.11211      0.00000      0.00000
     -7.35222      1.06446      0.00000      0.00000
     -7.34222      0.80862      0.00000      0.00000
     -7.33222      1.01075      0.00000      0.00000
     -7.32222      1.42073      0.00000      0.00000
     -7.31222      1.69580      0.00000      0.00000
     -7.30222      1.94534      0.00000      0.00000
     -7.29222      1.88841      0.00000      0.00000
     -7.28222      1.84171      0.00000      0.00000
     -7.27222      1.97059      0.00000      0.00000
     -7.26222      1.64634      0.00000      0.00000
     -7.25222      1.05837      0.00000      0.00000
     -7.24222      0.68623      0.00000      0.00000
     -7.23222      0.69363      0.00000      0.00000
     -7.22222      1.16367      0.00000      0.00000
     -7.21222      1.49279      0.00000      0.00000
     -7.20222      1.20834      0.00000      0.00000
     -7.19222      0.89936      0.00000      0.00000
     -7.18222      0.72003      0.00000      0.00000
     -7.17222      0.63805      0.00000      0.00000
     -7.16222      0.82458      0.00000      0.00000
     -7.15222      1.12198      0.00000      0.00000
     -7.14222      1.08655      0.00000      0.00000
     -7.13222      1.00465      0.00000      0.00000
     -7.12222      1.06275      0.00000      0.00000
     -7.11222      1.12185      0.00000      0.00000
     -7.10222      1.17129      0.00000      0.00000
     -7.09222      1.15513      0.00000      0.00000
     -7.08222      1.08419      0.00000      0.00000
     -7.07222      0.90824      0.00000      0.00000
     -7.06222      0.88001      0.00000      0.00000
     -7.05222      1.27369      0.00000      0.00000
     -7.04222      1.45933      0.00000      0.00000
     -7.03222      1.24995      0.00000      0.00000
     -7.02222      1.04903      0.00000      0.00000
     -7.01222      0.74718      0.00000      0.00000
     -7.00222      0.61376      0.00000      0.00000
     -6.99222      0.83225      0.00000      0.00000
     -6.98222      1.07963      0.00000      0.00000
     -6.97222      1.03895      0.00000      0.00000
     -6.96222      0.75549      0.00000      0.00000
     -6.95222      0.61391      0.00000      0.00000
     -6.94222      0.71267      0.00000      0.00000
     -6.93222      0.98153      0.00000      0.00000
     -6.92222      1.30006      0.00000      0.00000
     -6.91222      1.11230      0.00000      0.00000
     -6.90222      0.54573      0.00000      0.00000
     -6.89222      0.29344      0.00000      0.00000
     -6.88222      0.49180      0.00000      0.00000
     -6.87222      0.98388      0.00000      0.00000
     -6.86222      1.36186      0.00000      0.00000
     -6.85222      1.50655      0.00000      0.00000
     -6.84222      1.56047      0.00000      0.00000
     -6.83222      1.42865      0.00000      0.00000
     -6.82222      1.45975      0.00000      0.00000
     -6.81222      1.68708      0.00000      0.00000
     -6.80222      1.81546      0.00000      0.00000
     -6.79222      1.59352      0.00000      0.00000
     -6.78222      1.24732      0.00000      0.00000
     -6.77222      0.91278      0.00000      0.00000
     -6.76222      0.82073      0.00000      0.00000
     -6.75222      1.06974      0.00000      0.00000
     -6.74222      1.47309      0.00000      0.00000
     -6.73222      1.91621      0.00000      0.00000
     -6.72222      1.93950      0.00000      0.00000
     -6.71222      1.65209      0.00000      0.00000
     -6.70222      1.29192      0.00000      0.00000
     -6.69222      0.97227      0.00000      0.00000
     -6.68222      0.94905      0.00000      0.00000
     -6.67222      1.01970      0.00000      0.00000
     -6.66222      0.92976      0.00000      0.00000
     -6.65222      0.86037      0.00000      0.00000
     -6.64222      0.56984      0.00000      0.00000
     -6.63222      0.38331      0.00000      0.00000
     -6.62222      0.64157      0.00000      0.00000
     -6.61222      1.08212      0.00000      0.00000
     -6.60222      1.26309      0.00000      0.00000
     -6.59222      1.06957      0.00000      0.00000
     -6.58222      1.01758      0.00000      0.00000
     -6.57222      1.25235      0.00000      0.00000
     -6.56222      1.52560      0.00000      0.00000
     -6.55222      1.34165      0.00000      0.00000
     -6.54222      0.90886      0.00000      0.00000
     -6.53222      0.84765      0.00000      0.00000
     -6.52222      0.89754      0.00000      0.00000
     -6.51222      0.80354      0.00000      0.00000
     -6.50222      1.09237      0.00000      0.00000
     -6.49222      1.70615      0.00000      0.00000
     -6.48222      1.65484      0.00000      0.00000
     -6.47222      1.13158      0.00000      0.00000
     -6.46222      1.00414      0.00000      0.00000
     -6.45222      1.13324      0.00000      0.00000
     -6.44222      1.05868      0.00000      0.00000
     -6.43222      1.00537      0.00000      0.00000
     -6.42222      1.12972      0.00000      0.00000
     -6.41222      1.30971      0.00000      0.00000
     -6.40222      1.54638      0.00000      0.00000
     -6.39222      1.48650      0.00000      0.00000
     -6.38222      0.89563      0.00000      0.00000
     -6.37222      0.61629      0.00000      0.00000
     -6.36222      1.03622      0.00000      0.00000
     -6.35222      1.46367      0.00000      0.00000
     -6.34222      1.42054      0.00000      0.00000
     -6.33222      1.33356      0.00000      0.00000
     -6.32222      1.49442      0.00000      0.00000
     -6.31222      1.47794      0.00000      0.00000
     -6.30222      1.31263      0.00000      0.00000
     -6.29222      1.20281      0.00000      0.00000
     -6.28222      1.12317      0.00000      0.00000
     -6.27222      1.13752      0.00000      0.00000
     -6.26222      1.28439      0.00000      0.00000
     -6.25222      1.15072      0.00000      0.00000
     -6.24222      0.73703      0.00000      0.00000
     -6.23222      0.52699      0.00000      0.00000
     -6.22222      0.83026      0.00000      0.00000
     -6.21222      1.28773      0.00000      0.00000
     -6.20222      1.41004      0.00000      0.00000
     -6.19222      1.32720      0.00000      0.00000
     -6.18222      1.28913      0.00000      0.00000
     -6.17222      1.28941      0.00000      0.00000
     -6.16222      1.24931      0.00000      0.00000
     -6.15222      1.50682      0.00000      0.00000
     -6.14222      1.63484      0.00000      0.00000
     -6.13222      1.45142      0.00000      0.00000
     -6.12222      1.45490      0.00000      0.00000
     -6.11222      1.31581      0.00000      0.00000
     -6.10222      1.04706      0.00000      0.00000
     -6.09222      1.15623      0.00000      0.00000
     -6.08222      1.45712      0.00000      0.00000
     -6.07222      1.48788      0.00000      0.00000
     -6.06222      1.19493      0.00000      0.00000
     -6.05222      0.86500      0.00000      0.00000
     -6.04222      0.84916      0.00000      0.00000
     -6.03222      1.05070      0.00000      0.00000
     -6.02222      1.27329      0.00000      0.00000
     -6.01222      1.55261      0.00000      0.00000
     -6.00222      1.66237      0.00000      0.00000
     -5.99222      1.29415      0.00000      0.00000
     -5.98222      0.87779      0.00000      0.00000
     -5.97222      0.74804      0.00000      0.00000
     -5.96222      0.74477      0.00000      0.00000
     -5.95222      0.75557      0.00000      0.00000
     -5.94222      0.83322      0.00000      0.00000
     -5.93222      1.07083      0.00000      0.00000
     -5.92222      1.16195      0.00000      0.00000
     -5.91222      0.98223      0.00000      0.00000
     -5.90222      0.77705      0.00000      0.00000
     -5.89222      0.73814      0.00000      0.00000
     -5.88222      0.90817      0.00000      0.00000
     -5.87222      1.22436      0.00000      0.00000
     -5.86222      1.40231      0.00000      0.00000
     -5.85222      1.21663      0.00000      0.00000
     -5.84222      0.93874      0.00000      0.00000
     -5.83222      1.04968      0.00000      0.00000
     -5.82222      1.30588      0.00000      0.00000
     -5.81222      1.23851      0.00000      0.00000
     -5.80222      1.26665      0.00000      0.00000
     -5.79222      1.62033      0.00000      0.00000
     -5.78222      1.84321      0.00000      0.00000
     -5.77222      1.76557      0.00000      0.00000
     -5.76222      1.60663      0.00000      0.00000
     -5.75222      1.35346      0.00000      0.00000
     -5.74222      1.12047      0.00000      0.00000
     -5.73222      1.04319      0.00000      0.00000
     -5.72222      1.21637      0.00000      0.00000
     -5.71222      1.38181      0.00000      0.00000
     -5.70222      1.12625      0.00000      0.00000
     -5.69222      1.04183      0.00000      0.00000
     -5.68222      1.34951      0.00000      0.00000
     -5.67222      1.41318      0.00000      0.00000
     -5.66222      1.25423      0.00000      0.00000
     -5.65222      1.25040      0.00000      0.00000
     -5.64222      1.17456      0.00000      0.00000
     -5.63222      1.04297      0.00000      0.00000
     -5.62222      1.26185      0.00000      0.00000
     -5.61222      1.49062      0.00000      0.00000
     -5.60222      1.38946      0.00000      0.00000
     -5.59222      1.19160      0.00000      0.00000
     -5.58222      1.29151      0.00000      0.00000
     -5.57222      1.51545      0.00000      0.00000
     -5.56222      1.56056      0.00000      0.00000
     -5.55222      1.56535      0.00000      0.00000
     -5.54222      1.66403      0.00000      0.00000
     -5.53222      1.61296      0.00000      0.00000
     -5.52222      1.54181      0.00000      0.00000
     -5.51222      1.49794      0.00000      0.00000
     -5.50222      1.16960      0.00000      0.00000
     -5.49222      0.70509      0.00000      0.00000
     -5.48222      0.50752      0.00000      0.00000
     -5.47222      0.71757      0.00000      0.00000
     -5.46222      1.06638      0.00000      0.00000
     -5.45222      1.47122      0.00000      0.00000
     -5.44222      1.91380      0.00000      0.00000
     -5.43222      1.84276      0.00000      0.00000
     -5.42222      1.07199      0.00000      0.00000
     -5.41222      0.64663      0.00000      0.00000
     -5.40222      0.84068      0.00000      0.00000
     -5.39222      1.21835      0.00000      0.00000
     -5.38222      1.40833      0.00000      0.00000
     -5.37222      1.32715      0.00000      0.00000
     -5.36222      1.16207      0.00000      0.00000
     -5.35222      1.09795      0.00000      0.00000
     -5.34222      1.10166      0.00000      0.00000
     -5.33222      0.98795      0.00000      0.00000
     -5.32222      0.90774      0.00000      0.00000
     -5.31222      1.05100      0.00000      0.00000
     -5.30222      1.12514      0.00000      0.00000
     -5.29222      1.02072      0.00000      0.00000
     -5.28222      1.05344      0.00000      0.00000
     -5.27222      1.60897      0.00000      0.00000
     -5.26222      1.96770      0.00000      0.00000
     -5.25222      1.39966      0.00000      0.00000
     -5.24222      0.87776      0.00000      0.00000
     -5.23222      0.84514      0.00000      0.00000
     -5.22222      0.85451      0.00000      0.00000
     -5.21222      0.85043      0.00000      0.00000
     -5.20222      1.00994      0.00000      0.00000
     -5.19222      1.12799      0.00000      0.00000
     -5.18222      0.91742      0.00000      0.00000
     -5.17222      0.70588      0.00000      0.00000
     -5.16222      0.77892      0.00000      0.00000
     -5.15222      1.10714      0.00000      0.00000
     -5.14222      1.45025      0.00000      0.00000
     -5.13222      1.40001      0.00000      0.00000
     -5.12222      1.18563      0.00000      0.00000
     -5.11222      1.09667      0.00000      0.00000
     -5.10222      1.19220      0.00000      0.00000
     -5.09222      1.41714      0.00000      0.00000
     -5.08222      1.56097      0.00000      0.00000
     -5.07222      1.46388      0.00000      0.00000
     -5.06222      1.51433      0.00000      0.00000
     -5.05222      1.47135      0.00000      0.00000
     -5.04222      1.19660      0.00000      0.00000
     -5.03222      1.23452      0.00000      0.00000
     -5.02222      1.67080      0.00000      0.00000
     -5.01222      1.96495      0.00000      0.00000
     -5.00222      1.97074      0.00000      0.00000
     -4.99222      1.97797      0.00000      0.00000
     -4.98222      1.80136      0.00000      0.00000
     -4.97222      1.48746      0.00000      0.00000
     -4.96222      1.58690      0.00000      0.00000
     -4.95222      2.07619      0.00000      0.00000
     -4.94222      1.94921      0.00000      0.00000
     -4.93222      1.45317      0.00000      0.00000
     -4.92222      1.23451      0.00000      0.00000
     -4.91222      1.10009      0.00000      0.00000
     -4.90222      0.82816      0.00000      0.00000
     -4.89222      0.81159      0.00000      0.00000
     -4.88222      1.33077      0.00000      0.00000
     -4.87222      1.56996      0.00000      0.00000
     -4.86222      1.30265      0.00000      0.00000
     -4.85222      1.30740      0.00000      0.00000
     -4.84222      1.36123      0.00000      0.00000
     -4.83222      1.34534      0.00000      0.00000
     -4.82222      1.30484      0.00000      0.00000
     -4.81222      0.99384      0.00000      0.00000
     -4.80222      0.61544      0.00000      0.00000
     -4.79222      0.67619      0.00000      0.00000
     -4.78222      1.06839      0.00000      0.00000
     -4.77222      1.37032      0.00000      0.00000
     -4.76222      1.50129      0.00000      0.00000
     -4.75222      1.45728      0.00000      0.00000
     -4.74222      1.19871      0.00000      0.00000
     -4.73222      0.91498      0.00000      0.00000
     -4.72222      0.90543      0.00000      0.00000
     -4.71222      1.19038      0.00000      0.00000
     -4.70222      1.42449      0.00000      0.00000
     -4.69222      1.46183      0.00000      0.00000
     -4.68222      1.59603      0.00000      0.00000
     -4.67222      1.54816      0.00000      0.00000
     -4.66222      1.34117      0.00000      0.00000
     -4.65222      1.45844      0.00000      0.00000
     -4.64222      2.00373      0.00000      0.00000
     -4.63222      2.19722      0.00000      0.00000
     -4.62222      1.96768      0.00000      0.00000
     -4.61222      1.65362      0.00000      0.00000
     -4.60222      1.49394      0.00000      0.00000
     -4.59222      1.71088      0.00000      0.00000
     -4.58222      1.76509      0.00000      0.00000
     -4.57222      1.70308      0.00000      0.00000
     -4.56222      1.75869      0.00000      0.00000
     -4.55222      1.60531      0.00000      0.00000
     -4.54222      1.33508      0.00000      0.00000
     -4.53222      1.21660      0.00000      0.00000
     -4.52222      1.52119      0.00000      0.00000
     -4.51222      1.99023      0.00000      0.00000
     -4.50222      1.99298      0.00000      0.00000
     -4.49222      1.53784      0.00000      0.00000
     -4.48222      1.18374      0.00000      0.00000
     -4.47222      1.07579      0.00000      0.00000
     -4.46222      1.32554      0.00000      0.00000
     -4.45222      1.79659      0.00000      0.00000
     -4.44222      1.96167      0.00000      0.00000
     -4.43222      1.54556      0.00000      0.00000
     -4.42222      1.14120      0.00000      0.00000
     -4.41222      1.12277      0.00000      0.00000
     -4.40222      1.13492      0.00000      0.00000
     -4.39222      1.39799      0.00000      0.00000
     -4.38222      1.79685      0.00000      0.00000
     -4.37222      1.47357      0.00000      0.00000
     -4.36222      0.89516      0.00000      0.00000
     -4.35222      0.86252      0.00000      0.00000
     -4.34222      0.93440      0.00000      0.00000
     -4.33222      1.02048      0.00000      0.00000
     -4.32222      1.41401      0.00000      0.00000
     -4.31222      1.80408      0.00000      0.00000
     -4.30222      1.78470      0.00000      0.00000
     -4.29222      1.60659      0.00000      0.00000
     -4.28222      1.71111      0.00000      0.00000
     -4.27222      1.99698      0.00000      0.00000
     -4.26222      2.17850      0.00000      0.00000
     -4.25222      2.15325      0.00000      0.00000
     -4.24222      1.96733      0.00000      0.00000
     -4.23222      1.61754      0.00000      0.00000
     -4.22222      1.46146      0.00000      0.00000
     -4.21222      1.69065      0.00000      0.00000
     -4.20222      1.65774      0.00000      0.00000
     -4.19222      1.53783      0.00000      0.00000
     -4.18222      1.43962      0.00000      0.00000
     -4.17222      1.02140      0.00000      0.00000
     -4.16222      0.90621      0.00000      0.00000
     -4.15222      1.32771      0.00000      0.00000
     -4.14222      1.73622      0.00000      0.00000
     -4.13222      2.04402      0.00000      0.00000
     -4.12222      1.90719      0.00000      0.00000
     -4.11222      1.45852      0.00000      0.00000
     -4.10222      1.07642      0.00000      0.00000
     -4.09222      0.70775      0.00000      0.00000
     -4.08222      0.86701      0.00000      0.00000
     -4.07222      1.40046      0.00000      0.00000
     -4.06222      1.63631      0.00000      0.00000
     -4.05222      1.39648      0.00000      0.00000
     -4.04222      1.11405      0.00000      0.00000
     -4.03222      1.14239      0.00000      0.00000
     -4.02222      1.37636      0.00000      0.00000
     -4.01222      1.81507      0.00000      0.00000
     -4.00222      1.83465      0.00000      0.00000
     -3.99222      1.39148      0.00000      0.00000
     -3.98222      1.06989      0.00000      0.00000
     -3.97222      1.04853      0.00000      0.00000
     -3.96222      1.45388      0.00000      0.00000
     -3.95222      1.80666      0.00000      0.00000
     -3.94222      1.51775      0.00000      0.00000
     -3.93222      1.35431      0.00000      0.00000
     -3.92222      1.72792      0.00000      0.00000
     -3.91222      1.73868      0.00000      0.00000
     -3.90222      1.51791      0.00000      0.00000
     -3.89222      1.86888      0.00000      0.00000
     -3.88222      2.36351      0.00000      0.00000
     -3.87222      2.24897      0.00000      0.00000
     -3.86222      1.65607      0.00000      0.00000
     -3.85222      1.25968      0.00000      0.00000
     -3.84222      1.29499      0.00000      0.00000
     -3.83222      1.60269      0.00000      0.00000
     -3.82222      2.03265      0.00000      0.00000
     -3.81222      2.37663      0.00000      0.00000
     -3.80222      2.58375      0.00000      0.00000
     -3.79222      2.65146      0.00000      0.00000
     -3.78222      2.42097      0.00000      0.00000
     -3.77222      2.16247      0.00000      0.00000
     -3.76222      1.90625      0.00000      0.00000
     -3.75222      1.44290      0.00000      0.00000
     -3.74222      0.88701      0.00000      0.00000
     -3.73222      0.59294      0.00000      0.00000
     -3.72222      0.74212      0.00000      0.00000
     -3.71222      1.05872      0.00000      0.00000
     -3.70222      1.28325      0.00000      0.00000
     -3.69222      1.35042      0.00000      0.00000
     -3.68222      1.31378      0.00000      0.00000
     -3.67222      1.39757      0.00000      0.00000
     -3.66222      1.60795      0.00000      0.00000
     -3.65222      1.59308      0.00000      0.00000
     -3.64222      1.38348      0.00000      0.00000
     -3.63222      1.46641      0.00000      0.00000
     -3.62222      1.60252      0.00000      0.00000
