Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Al As 
    -71.72144      0.77393      0.36555      0.40838
    -71.71144      0.83533      0.40491      0.43042
    -71.70144      0.98042      0.50682      0.47360
    -71.69144      1.07182      0.58416      0.48766
    -71.68144      0.89968      0.48961      0.41007
    -71.67144      0.65360      0.32722      0.32638
    -71.66144      0.56808      0.26490      0.30318
    -71.65144      0.56023      0.26187      0.29836
    -71.64144      0.62726      0.30162      0.32564
    -71.63144      0.70395      0.33851      0.36544
    -71.62144      0.62197      0.29467      0.32730
    -71.61144      0.45335      0.20715      0.24620
    -71.60144      0.27503      0.11466      0.16037
    -71.59144      0.19087      0.08525      0.10563
    -71.58144      0.34433      0.17435      0.16998
    -71.57144      0.55606      0.29086      0.26520
    -71.56144      0.53223      0.29629      0.23594
    -71.55144      0.40431      0.21924      0.18506
    -71.54144      0.50538      0.25040      0.25498
    -71.53144      0.71037      0.37320      0.33716
    -71.52144      0.84790      0.45104      0.39686
    -71.51144      0.97267      0.48298      0.48968
    -71.50144      0.94420      0.44010      0.50410
    -71.49144      0.92086      0.43114      0.48971
    -71.48144      0.98530      0.48847      0.49683
    -71.47144      0.82317      0.44073      0.38243
    -71.46144      0.52919      0.31461      0.21458
    -71.45144      0.34311      0.21429      0.12882
    -71.44144      0.34682      0.20278      0.14403
    -71.43144      0.58184      0.30824      0.27360
    -71.42144      0.74639      0.36974      0.37665
    -71.41144      0.60417      0.30558      0.29859
    -71.40144      0.44968      0.24522      0.20446
    -71.39144      0.36001      0.19035      0.16966
    -71.38144      0.31902      0.16242      0.15660
    -71.37144      0.41229      0.21680      0.19549
    -71.36144      0.56099      0.30426      0.25673
    -71.35144      0.54327      0.29671      0.24656
    -71.34144      0.50232      0.25859      0.24373
    -71.33144      0.53137      0.26853      0.26284
    -71.32144      0.56093      0.29551      0.26541
    -71.31144      0.58565      0.31317      0.27248
    -71.30144      0.57756      0.28640      0.29116
    -71.29144      0.54209      0.23824      0.30386
    -71.28144      0.45412      0.20254      0.25158
    -71.27144      0.44000      0.22186      0.21815
    -71.26144      0.63684      0.31471      0.32213
    -71.25144      0.72966      0.33117      0.39850
    -71.24144      0.62497      0.28097      0.34400
    -71.23144      0.52452      0.25151      0.27301
    -71.22144      0.37359      0.19489      0.17870
    -71.21144      0.30688      0.16908      0.13780
    -71.20144      0.41612      0.21685      0.19927
    -71.19144      0.53982      0.26892      0.27090
    -71.18144      0.51948      0.26300      0.25647
    -71.17144      0.37774      0.20588      0.17186
    -71.16144      0.30696      0.15858      0.14838
    -71.15144      0.35633      0.14917      0.20734
    -71.14144      0.49077      0.20234      0.29014
    -71.13144      0.65003      0.27734      0.37919
    -71.12144      0.55615      0.23971      0.32546
    -71.11144      0.27286      0.12301      0.15445
    -71.10144      0.14672      0.06960      0.07799
    -71.09144      0.24590      0.10983      0.13612
    -71.08144      0.49194      0.22280      0.26914
    -71.07144      0.68093      0.33625      0.34468
    -71.06144      0.75328      0.38845      0.36483
    -71.05144      0.78024      0.38251      0.39773
    -71.04144      0.71433      0.33367      0.38065
    -71.03144      0.72988      0.34555      0.38433
    -71.02144      0.84354      0.41518      0.42837
    -71.01144      0.90773      0.46787      0.43986
    -71.00144      0.79676      0.42927      0.36749
    -70.99144      0.62366      0.34503      0.27862
    -70.98144      0.45639      0.25745      0.19894
    -70.97144      0.41036      0.24074      0.16963
    -70.96144      0.53487      0.32639      0.20848
    -70.95144      0.73654      0.43704      0.29951
    -70.94144      0.95810      0.52991      0.42819
    -70.93144      0.96975      0.50832      0.46143
    -70.92144      0.82604      0.41269      0.41335
    -70.91144      0.64596      0.32024      0.32572
    -70.90144      0.48613      0.25936      0.22677
    -70.89144      0.47453      0.27225      0.20228
    -70.88144      0.50985      0.28393      0.22592
    -70.87144      0.46488      0.24198      0.22290
    -70.86144      0.43019      0.20938      0.22080
    -70.85144      0.28492      0.13144      0.15348
    -70.84144      0.19165      0.08382      0.10783
    -70.83144      0.32079      0.13855      0.18223
    -70.82144      0.54106      0.24171      0.29935
    -70.81144      0.63154      0.29997      0.33158
    -70.80144      0.53479      0.27370      0.26109
    -70.79144      0.50879      0.27443      0.23436
    -70.78144      0.62618      0.35594      0.27024
    -70.77144      0.76280      0.44738      0.31542
    -70.76144      0.67083      0.39874      0.27209
    -70.75144      0.45443      0.26992      0.18452
    -70.74144      0.42383      0.24850      0.17533
    -70.73144      0.44877      0.26091      0.18787
    -70.72144      0.40177      0.21702      0.18475
    -70.71144      0.54619      0.28258      0.26361
    -70.70144      0.85308      0.45377      0.39931
    -70.69144      0.82742      0.44247      0.38495
    -70.68144      0.56579      0.29982      0.26597
    -70.67144      0.50207      0.28086      0.22120
    -70.66144      0.56662      0.33509      0.23153
    -70.65144      0.52934      0.31434      0.21503
    -70.64144      0.50268      0.28219      0.22101
    -70.63144      0.56486      0.29068      0.27764
    -70.62144      0.65485      0.31047      0.35294
    -70.61144      0.77319      0.38004      0.40092
    -70.60144      0.74325      0.39617      0.34968
    -70.59144      0.44781      0.24253      0.20561
    -70.58144      0.30815      0.16207      0.14609
    -70.57144      0.51811      0.27229      0.24582
    -70.56144      0.73184      0.38774      0.34410
    -70.55144      0.71027      0.38109      0.32917
    -70.54144      0.66678      0.35767      0.30911
    -70.53144      0.74721      0.39829      0.34892
    -70.52144      0.73897      0.38900      0.34997
    -70.51144      0.65632      0.33087      0.32544
    -70.50144      0.60140      0.29862      0.30278
    -70.49144      0.56158      0.29138      0.27020
    -70.48144      0.56876      0.30196      0.26680
    -70.47144      0.64220      0.33914      0.30306
    -70.46144      0.57536      0.30749      0.26787
    -70.45144      0.36852      0.19879      0.16972
    -70.44144      0.26350      0.13088      0.13262
    -70.43144      0.41513      0.19344      0.22169
    -70.42144      0.64386      0.29696      0.34690
    -70.41144      0.70502      0.31282      0.39220
    -70.40144      0.66360      0.29291      0.37069
    -70.39144      0.64456      0.30859      0.33598
    -70.38144      0.64470      0.33152      0.31318
    -70.37144      0.62466      0.33839      0.28627
    -70.36144      0.75341      0.45642      0.29699
    -70.35144      0.81742      0.51437      0.30305
    -70.34144      0.72571      0.43080      0.29490
    -70.33144      0.72745      0.38531      0.34214
    -70.32144      0.65790      0.31970      0.33820
    -70.31144      0.52353      0.24692      0.27661
    -70.30144      0.57811      0.28785      0.29026
    -70.29144      0.72856      0.38048      0.34808
    -70.28144      0.74394      0.38916      0.35478
    -70.27144      0.59747      0.30303      0.29444
    -70.26144      0.43250      0.20842      0.22408
    -70.25144      0.42458      0.20466      0.21992
    -70.24144      0.52535      0.26570      0.25965
    -70.23144      0.63665      0.33038      0.30627
    -70.22144      0.77631      0.40781      0.36850
    -70.21144      0.83118      0.44313      0.38805
    -70.20144      0.64707      0.34205      0.30502
    -70.19144      0.43890      0.23015      0.20874
    -70.18144      0.37402      0.19502      0.17901
    -70.17144      0.37239      0.17470      0.19769
    -70.16144      0.37778      0.17150      0.20629
    -70.15144      0.41661      0.21426      0.20235
    -70.14144      0.53542      0.29793      0.23748
    -70.13144      0.58097      0.31436      0.26662
    -70.12144      0.49112      0.24907      0.24205
    -70.11144      0.38853      0.18786      0.20066
    -70.10144      0.36907      0.17965      0.18942
    -70.09144      0.45408      0.23793      0.21615
    -70.08144      0.61218      0.34251      0.26967
    -70.07144      0.70116      0.39205      0.30911
    -70.06144      0.60832      0.31833      0.28998
    -70.05144      0.46937      0.23453      0.23484
    -70.04144      0.52484      0.27364      0.25120
    -70.03144      0.65294      0.34530      0.30765
    -70.02144      0.61926      0.32826      0.29100
    -70.01144      0.63333      0.33042      0.30291
    -70.00144      0.81016      0.41515      0.39502
    -69.99144      0.92161      0.48926      0.43234
    -69.98144      0.88278      0.48484      0.39795
    -69.97144      0.80331      0.42405      0.37926
    -69.96144      0.67673      0.34636      0.33037
    -69.95144      0.56024      0.29253      0.26771
    -69.94144      0.52160      0.27455      0.24705
    -69.93144      0.60818      0.32150      0.28669
    -69.92144      0.69090      0.35818      0.33272
    -69.91144      0.56313      0.28685      0.27628
    -69.90144      0.52091      0.25983      0.26108
    -69.89144      0.67475      0.34462      0.33014
    -69.88144      0.70659      0.36449      0.34210
    -69.87144      0.62711      0.31774      0.30937
    -69.86144      0.62520      0.30458      0.32062
    -69.85144      0.58728      0.27791      0.30937
    -69.84144      0.52148      0.27078      0.25071
    -69.83144      0.63093      0.36512      0.26581
    -69.82144      0.74531      0.44362      0.30169
    -69.81144      0.69473      0.41075      0.28398
    -69.80144      0.59580      0.32973      0.26607
    -69.79144      0.64575      0.34315      0.30260
    -69.78144      0.75772      0.42179      0.33593
    -69.77144      0.78028      0.43952      0.34076
    -69.76144      0.78268      0.43105      0.35162
    -69.75144      0.83202      0.44491      0.38710
    -69.74144      0.80648      0.44076      0.36572
    -69.73144      0.77091      0.44711      0.32380
    -69.72144      0.74897      0.42960      0.31936
    -69.71144      0.58480      0.31657      0.26823
    -69.70144      0.35255      0.17756      0.17498
    -69.69144      0.25376      0.13583      0.11793
    -69.68144      0.35878      0.20670      0.15209
    -69.67144      0.53319      0.28560      0.24759
    -69.66144      0.73561      0.38014      0.35547
    -69.65144      0.95690      0.49633      0.46057
    -69.64144      0.92138      0.46707      0.45431
    -69.63144      0.53599      0.25871      0.27728
    -69.62144      0.32331      0.14353      0.17978
    -69.61144      0.42034      0.18746      0.23288
    -69.60144      0.60918      0.30665      0.30252
    -69.59144      0.70417      0.39851      0.30568
    -69.58144      0.66357      0.37957      0.28456
    -69.57144      0.58103      0.30545      0.28120
    -69.56144      0.54897      0.25284      0.31733
    -69.55144      0.55083      0.23295      0.34732
    -69.54144      0.49397      0.22465      0.28437
    -69.53144      0.45387      0.22887      0.22783
    -69.52144      0.52550      0.25880      0.26689
    -69.51144      0.56257      0.27087      0.29170
    -69.50144      0.51036      0.26416      0.24620
    -69.49144      0.52672      0.30069      0.22603
    -69.48144      0.80449      0.48346      0.32103
    -69.47144      0.98385      0.58864      0.39521
    -69.46144      0.69983      0.40261      0.29721
    -69.45144      0.43888      0.23885      0.20003
    -69.44144      0.42257      0.23274      0.18983
    -69.43144      0.42725      0.24760      0.17965
    -69.42144      0.42522      0.24639      0.17883
    -69.41144      0.50497      0.28674      0.21823
    -69.40144      0.56400      0.31966      0.24434
    -69.39144      0.45871      0.24538      0.21333
    -69.38144      0.35294      0.17108      0.18186
    -69.37144      0.38946      0.17219      0.21727
    -69.36144      0.55357      0.24551      0.30807
    -69.35144      0.72512      0.34629      0.37884
    -69.34144      0.70001      0.35388      0.34613
    -69.33144      0.59282      0.31976      0.27306
    -69.32144      0.54834      0.31828      0.23006
    -69.31144      0.59610      0.34434      0.25177
    -69.30144      0.70857      0.36848      0.34009
    -69.29144      0.78049      0.37874      0.40175
    -69.28144      0.73194      0.35335      0.37859
    -69.27144      0.75716      0.38912      0.36804
    -69.26144      0.73567      0.40820      0.32747
    -69.25144      0.59830      0.34799      0.25031
    -69.24144      0.61726      0.35595      0.26131
    -69.23144      0.83540      0.44899      0.38641
    -69.22144      0.98248      0.50275      0.47972
    -69.21144      0.98537      0.50353      0.48185
    -69.20144      0.98899      0.51993      0.46906
    -69.19144      0.90068      0.47680      0.42390
    -69.18144      0.74373      0.38579      0.35836
    -69.17144      0.79345      0.40697      0.38919
    -69.16144      1.03810      0.52097      0.52349
    -69.15144      0.97460      0.48767      0.49244
    -69.14144      0.72658      0.38062      0.34771
    -69.13144      0.61725      0.32292      0.29454
    -69.12144      0.55004      0.27324      0.27681
    -69.11144      0.41408      0.19903      0.21505
    -69.10144      0.40579      0.20256      0.20324
    -69.09144      0.66538      0.36961      0.29577
    -69.08144      0.78498      0.46172      0.32326
    -69.07144      0.65132      0.38010      0.27122
    -69.06144      0.65370      0.35585      0.29785
    -69.05144      0.68062      0.35999      0.32063
    -69.04144      0.67267      0.36212      0.31055
    -69.03144      0.65242      0.36251      0.28991
    -69.02144      0.49692      0.27625      0.22066
    -69.01144      0.30772      0.17185      0.13587
    -69.00144      0.33810      0.19461      0.14348
    -68.99144      0.53420      0.30812      0.22608
    -68.98144      0.68516      0.39253      0.29263
    -68.97144      0.75065      0.42083      0.32982
    -68.96144      0.72864      0.41884      0.30980
    -68.95144      0.59936      0.37060      0.22875
    -68.94144      0.45749      0.28879      0.16870
    -68.93144      0.45271      0.27141      0.18130
    -68.92144      0.59519      0.34488      0.25031
    -68.91144      0.71224      0.40824      0.30400
    -68.90144      0.73091      0.41512      0.31580
    -68.89144      0.79802      0.43480      0.36322
    -68.88144      0.77408      0.39627      0.37781
    -68.87144      0.67058      0.33870      0.33202
    -68.86144      0.72922      0.39401      0.33635
    -68.85144      1.00187      0.55162      0.45389
    -68.84144      1.09861      0.60810      0.49479
    -68.83144      0.98384      0.54235      0.44334
    -68.82144      0.82681      0.43737      0.38973
    -68.81144      0.74697      0.37575      0.37123
    -68.80144      0.85544      0.42264      0.43280
    -68.79144      0.88254      0.42916      0.45339
    -68.78144      0.85154      0.41031      0.44123
    -68.77144      0.87934      0.44238      0.43696
    -68.76144      0.80265      0.42645      0.37620
    -68.75144      0.66754      0.37888      0.28866
    -68.74144      0.60830      0.36652      0.24178
    -68.73144      0.76059      0.43752      0.32307
    -68.72144      0.99512      0.52773      0.46739
    -68.71144      0.99649      0.51492      0.48157
    -68.70144      0.76892      0.41144      0.35748
    -68.69144      0.59187      0.33321      0.25866
    -68.68144      0.53789      0.31162      0.22627
    -68.67144      0.66277      0.37907      0.28370
    -68.66144      0.89829      0.48561      0.41268
    -68.65144      0.98083      0.51019      0.47065
    -68.64144      0.77278      0.39863      0.37415
    -68.63144      0.57060      0.29828      0.27232
    -68.62144      0.56138      0.29118      0.27021
    -68.61144      0.56746      0.29318      0.27429
    -68.60144      0.69900      0.37247      0.32653
    -68.59144      0.89843      0.48839      0.41004
    -68.58144      0.73679      0.40891      0.32788
    -68.57144      0.44758      0.26035      0.18723
    -68.56144      0.43126      0.26121      0.17005
    -68.55144      0.46720      0.28133      0.18587
    -68.54144      0.51024      0.29945      0.21079
    -68.53144      0.70700      0.38674      0.32027
    -68.52144      0.90204      0.44929      0.45276
    -68.51144      0.89235      0.43105      0.46130
    -68.50144      0.80329      0.39584      0.40746
    -68.49144      0.85556      0.44085      0.41470
    -68.48144      0.99849      0.54036      0.45813
    -68.47144      1.08925      0.59628      0.49297
    -68.46144      1.07662      0.58592      0.49070
    -68.45144      0.98366      0.52795      0.45571
    -68.44144      0.80877      0.45333      0.35544
    -68.43144      0.73073      0.43682      0.29391
    -68.42144      0.84532      0.50440      0.34093
    -68.41144      0.82887      0.48336      0.34551
    -68.40144      0.76892      0.42556      0.34344
    -68.39144      0.71981      0.38707      0.33399
    -68.38144      0.51070      0.26220      0.25534
    -68.37144      0.45311      0.21268      0.25416
    -68.36144      0.66386      0.34082      0.33320
    -68.35144      0.86811      0.47154      0.39933
    -68.34144      1.02201      0.55467      0.46761
    -68.33144      0.95359      0.51745      0.43616
    -68.32144      0.72926      0.41144      0.31783
    -68.31144      0.53821      0.31937      0.21884
    -68.30144      0.35387      0.20380      0.15007
    -68.29144      0.43351      0.22408      0.20943
    -68.28144      0.70023      0.33907      0.36115
    -68.27144      0.81815      0.38953      0.42863
    -68.26144      0.69824      0.33983      0.35841
    -68.25144      0.55702      0.26028      0.29675
    -68.24144      0.57120      0.26201      0.30918
    -68.23144      0.68818      0.34310      0.34508
    -68.22144      0.90754      0.46299      0.44455
    -68.21144      0.91732      0.47724      0.44008
    -68.20144      0.69574      0.37826      0.31748
    -68.19144      0.53494      0.28593      0.24902
    -68.18144      0.52426      0.26079      0.26347
    -68.17144      0.72694      0.37090      0.35605
    -68.16144      0.90333      0.48424      0.41921
    -68.15144      0.75887      0.40467      0.35595
    -68.14144      0.67715      0.33120      0.35590
    -68.13144      0.86396      0.39532      0.48940
    -68.12144      0.86934      0.40663      0.47865
    -68.11144      0.75895      0.39781      0.36565
    -68.10144      0.93444      0.53283      0.40208
    -68.09144      1.18175      0.68035      0.50142
    -68.08144      1.12448      0.62086      0.50363
    -68.07144      0.82803      0.41936      0.40868
    -68.06144      0.62984      0.30994      0.31990
    -68.05144      0.64750      0.34498      0.30252
    -68.04144      0.80135      0.45485      0.34650
    -68.03144      1.01632      0.58478      0.43154
    -68.02144      1.18832      0.67779      0.51053
    -68.01144      1.29188      0.72294      0.56894
    -68.00144      1.32573      0.72453      0.60120
    -67.99144      1.21048      0.64849      0.56199
    -67.98144      1.08123      0.58333      0.49791
    -67.97144      0.95312      0.53153      0.42160
    -67.96144      0.72145      0.38678      0.33467
    -67.95144      0.44350      0.22461      0.21889
    -67.94144      0.29647      0.16611      0.13036
    -67.93144      0.37106      0.22041      0.15067
    -67.92144      0.52936      0.29900      0.23094
    -67.91144      0.64162      0.33706      0.30957
    -67.90144      0.67521      0.32798      0.36316
    -67.89144      0.65689      0.32891      0.34662
    -67.88144      0.69879      0.39247      0.31434
    -67.87144      0.80398      0.45588      0.34936
    -67.86144      0.79654      0.43756      0.35906
    -67.85144      0.69174      0.38652      0.30535
    -67.84144      0.73321      0.41361      0.32125
    -67.83144      0.80126      0.39840      0.41082
